"ID_UC0","NOME_UC1","ID_WCMC2","CATEGORI3","GRUPO4","ESFERA5","ANO_CRIA6","GID7","QUALIDAD8","ATO_LEGA9","DT_ULTIM10","CODIGO_U11","NOME_ORG12","decimalLongitude","decimalLatitude"
"3474","ESTAçãO ECOLóGICA BRáULIO GUEDES DA SILVA",NA,"Estação Ecológica","PI","municipal","2017","13165","Esquemático (O poligono é uma representação esquemática da dimensão da unidade).","Lei ordinária nº 11471 de 06/01/2017","21/02/2017","5220.35.3474","Secretaria do Meio Ambiente, Parques e Jardins - Prefeitura de Sorocaba - SP",-47.4159076365245,-23.4914807455451
"3642","MONUMENTO NATURAL DAS ILHAS DE TRINDADE, MARTIM VAZ E DO MONTE COLUMBIA",NA,"Monumento Natural","PI","federal","2018","14375","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 9312 de 20/03/2018","02/04/2018","0000.00.3642","Instituto Chico Mendes de Conservação da Biodiversidade",-31.8812040023101,-20.1826527080789
"2180","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA LEÃO DA MONTANHA",NA,"Reserva Particular do Patrimônio Natural","US","federal","2008","9746","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 34 de 23/05/2008","26/08/2011","0000.00.2180","Instituto Chico Mendes de Conservação da Biodiversidade",-49.3720426953708,-27.9966522487957
"3483","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO DAS ÁGUAS EMENDADAS DOS INHAMUNS",NA,"Área de Relevante Interesse Ecológico","US","estadual","2014","13256","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 31403 de 28/01/2014","10/03/2017","0000.23.3483","Secretaria do Meio Ambiente do Ceará",-40.066508060673,-5.4056616264491
"1755","ÁREA DE PROTEÇÃO AMBIENTAL DO ENCANTADO",NA,"Área de Proteção Ambiental","US","estadual","2003","2992","Esquemático (O poligono é uma representação esquemática da dimensão da unidade).","Lei ordinária nº 14.386 de 13/01/2003","06/08/2009","0000.52.1755","Secretaria Estadual do Meio Ambiente e dos Recursos Hídricos de Goiás",-52.6194894666956,-16.3155184106646
"3480","RESERVA DE DESENVOLVIMENTO SUSTENTáVEL VITóRIA DE SOUZEL",NA,"Reserva de Desenvolvimento Sustentável","US","estadual","2016","13226","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 1.566 de 20/06/2016","22/02/2017","0000.15.3480","Instituto de Desenvolvimento Florestal e da Biodiversidade do Pará",-51.9761897242123,-2.78696000151314
"1876","ÀREA DE PROTEÇÃO AMBIENTAL TINGUAZINHO",NA,"Área de Proteção Ambiental","US","municipal","2004","3616","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Lei complementar nº 3586 de 09/07/2004","05/09/2018","0350.33.1876","Secretaria Municipal de Meio Ambiente, Agricultura, Desenvolvimento Econômico e Turismo de Nova Iguaçu - RJ",-43.4979305612771,-22.7041144823842
"3155","PARQUE NATURAL MUNICIPAL DO TABULEIRO",NA,"Parque","PI","municipal","2013","11323","Aproximado (O poligono representa uma estimativa dos limites da unidade).","Lei ordinária nº LEI MUNICIPAL Nº 2.063/2013 de 23/07/2013","18/12/2014","1750.31.3155","Secretaria Municipal de Meio Ambiente - Conceição do Mato Dentro - MG",-43.5808718052485,-19.0898372747306
"745","RESERVA EXTRATIVISTA FREIJÓ","352171","Reserva Extrativista","US","estadual","1995","4943","Aproximado (O poligono representa uma estimativa dos limites da unidade).","Decreto nº 7097 de 08/09/1995","01/03/2012","0000.11.0745","Secretaria de Estado do Desenvolvimento Ambiental de Rondônia",-62.1114848916757,-9.58569813184606
"170","PARQUE NACIONAL DO CATIMBAU","351760","Parque","PI","federal","2002","258","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº S/N de 13/12/2002","27/09/2007","0000.00.0170","Instituto Chico Mendes de Conservação da Biodiversidade",-37.3468571106569,-8.50339335911046
"1027","ÁREA DE PROTEÇÃO AMBIENTAL DA ILHA DO COMBU",NA,"Área de Proteção Ambiental","US","estadual","1997","1801","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Lei ordinária nº 6.083 de 17/11/1997","25/02/2016","0000.15.1027","Instituto de Desenvolvimento Florestal e da Biodiversidade do Pará",-48.4637478444981,-1.5033773437382
"3693","RESERVA EXTRATIVISTA BAIXO RIO BRANCO JAUAPERI",NA,"Reserva Extrativista","US","federal","2018","14648","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 9401 de 06/06/2018","19/06/2018","0000.00.3693","Instituto Chico Mendes de Conservação da Biodiversidade",-61.5739486586537,-0.872110897565074
"820","ESTAÇÃO ECOLÓGICA BANANAL","81044","Estação Ecológica","PI","estadual","1964","13725","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 43193 de 04/04/1964","27/07/2018","0000.35.0820","Fundação para Conservação e a Produção Florestal do Estado de São Paulo",-44.3504186733447,-22.7866744321932
"1605","FLORESTA NACIONAL DE NEGREIROS",NA,"Floresta","US","federal","2007","2288","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº S/N de 11/10/2007","23/04/2010","0000.00.1605","Instituto Chico Mendes de Conservação da Biodiversidade",-39.4225299417177,-7.97168519571599
"215","RESERVA BIOLÓGICA DE POÇO DAS ANTAS","49","Reserva Biológica","PI","federal","1974","1860","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 73791 de 11/03/1974","17/02/2012","0000.00.0215","Instituto Chico Mendes de Conservação da Biodiversidade",-42.2762786160248,-22.5493065354043
"2355","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA DO MACUCO",NA,"Reserva Particular do Patrimônio Natural","US","estadual","2010","6112","Aproximado (O poligono representa uma estimativa dos limites da unidade).","Outros nº 151-S de 06/04/2010","22/05/2014","0000.32.2355","Instituto Estadual de Meio Ambiente e Recursos Hídricos do Espírito Santo",-41.1373104530836,-21.0676572681726
"1523","PARQUE NATURAL MUNICIPAL DO RIBEIRÃO SÃO JOSÉ",NA,"Parque","PI","municipal","1998","14860","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Lei ordinária nº Lei 3465 de 18/12/1998","22/08/2018","3170.31.1523","Prefeitura Municipal de Itabira - MG",-43.0848936960776,-19.6234807336547
"2117","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GRUTINHA",NA,"Reserva Particular do Patrimônio Natural","US","federal","2009","9679","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 05 de 13/02/2009","26/08/2011","0000.00.2117","Instituto Chico Mendes de Conservação da Biodiversidade",-48.9335478218496,-27.2916957213389
"1581","PARQUE NATURAL MUNICIPAL DE PIRAPUTANGAS",NA,"Parque","PI","municipal","2003","2260","Aproximado (O poligono representa uma estimativa dos limites da unidade).","Decreto nº 078 de 22/05/2003","15/02/2008","0320.50.1581","Secretaria Executiva de Meio Ambiente de Corumbá - MS",-57.6145450806947,-19.2640484276627
"3597","PARQUE NATURAL MUNICIPAL DA LAJINHA",NA,"Parque","PI","municipal","2012","14049","Aproximado (O poligono representa uma estimativa dos limites da unidade).","Decreto nº 11.266 de 10/07/2012","06/12/2017","3670.31.3597","Secretaria de Meio Ambiente de Juiz de Fora - MG",-43.3736459399522,-21.7911934682892
"1740","PARQUE ESTADUAL DE TERRA RONCA",NA,"Parque","PI","estadual","1989","3053","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Lei ordinária nº 10.879 de 19/07/1989","05/08/2009","0000.52.1740","Secretaria Estadual do Meio Ambiente e dos Recursos Hídricos de Goiás",-46.3528410918681,-13.6227081899924
"325","PARQUE ESTADUAL DA SERRA DO CONDURU",NA,"Parque","PI","estadual","1997","4750","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 6.227 de 22/02/1997","19/03/2015","0000.29.0325","Secretaria do Meio Ambiente da Bahia",-39.0967689611695,-14.4528657877031
"3067","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GUANANDI",NA,"Reserva Particular do Patrimônio Natural","US","federal","2012","10615","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 76 de 27/06/2012","01/08/2014","0000.00.3067","Instituto Chico Mendes de Conservação da Biodiversidade",-39.0791593705623,-14.5123960988077
"1493","ÁREA DE PROTEÇÃO AMBIENTAL LAGO DE SANTA ISABEL","351904","Área de Proteção Ambiental","US","estadual","2002","1714","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 1.558 de 06/09/2002","24/07/2007","0000.17.1493","Instituto Natureza do Tocantins",-48.4258915139835,-6.31175204441977
"130","FLORESTA NACIONAL DE PASSO FUNDO","10814","Floresta","US","federal","1968","192","Aproximado (O poligono representa uma estimativa dos limites da unidade).","Portaria nº 561 de 25/10/1968","24/09/2007","0000.00.0130","Instituto Chico Mendes de Conservação da Biodiversidade",-52.1866574671565,-28.3138002215094
"2361","RESERVA PARTICULAR  DO PATRIMôNIO NATURAL ESTADUAL CóRREGO  CASCATA",NA,"Reserva Particular do Patrimônio Natural","US","estadual","2011","6079","Aproximado (O poligono representa uma estimativa dos limites da unidade).","Portaria nº 08 de 10/05/2011","23/11/2011","0000.32.2361","Instituto Estadual de Meio Ambiente e Recursos Hídricos do Espírito Santo",-41.1262586768028,-19.959747280937
"3077","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL AURORA NATURA",NA,"Reserva Particular do Patrimônio Natural","US","federal","2012","10635","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 108 de 15/10/2012","01/08/2014","0000.00.3077","Instituto Chico Mendes de Conservação da Biodiversidade",-46.3971916261133,-12.7098843380415
"2030","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOZI",NA,"Reserva Particular do Patrimônio Natural","US","estadual","2010","4849","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 135 de 09/10/2010","28/04/2011","0000.29.2030","Secretaria do Meio Ambiente da Bahia",-39.2451570541529,-17.1784959172934
"2012","MONUMENTO NATURAL MUNICIPAL DA PEDRA DO COLéGIO",NA,"Monumento Natural","PI","municipal","2010","5173","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 2.705 de 30/03/2010","02/06/2011","0080.33.2012","Secretaria Municipal de Meio Ambiente de Cachoeiras de Macacu - RJ",-42.6231597401881,-22.4901093138019
"515","ESTAÇÃO ECOLÓGICA RIO DOS TOUROS","351951","Estação Ecológica","PI","estadual","2001","10274","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 4229 de 06/06/2001","18/12/2007","0000.41.0515","Instituto Ambiental do Paraná",-52.0611712016735,-25.9263487385051
"2275","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GOTAS AZUIS",NA,"Reserva Particular do Patrimônio Natural","US","estadual","2008","5748","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 263 de 14/11/2008","06/10/2011","0000.33.2275","Instituto Estadual do Ambiente do Rio de Janeiro",-43.6844667974634,-22.6758895161043
"153","PARQUE NACIONAL DA SERRA GERAL","67624","Parque","PI","federal","1992","230","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 531 de 20/05/1992","29/11/2007","0000.00.0153","Instituto Chico Mendes de Conservação da Biodiversidade",-49.9921400288007,-29.1058632647302
"1266","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA DA CALIFÓRNIA",NA,"Reserva Particular do Patrimônio Natural","US","federal","1997","10391","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 172-N de 30/12/1997","26/08/2011","0000.00.1266","Instituto Chico Mendes de Conservação da Biodiversidade",-39.9121526322079,-16.2048630739237
"389","RESERVA BIOLÓGICA SERRA AZUL","352072","Reserva Biológica","PI","estadual","1998","3092","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 39950 de 08/10/1998","11/12/2018","0000.31.0389","Instituto Estadual de Florestas de Minas Gerais",-43.9207617777899,-15.2818320138649
"3438","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JACUTINGA",NA,"Reserva Particular do Patrimônio Natural","US","estadual","2014","13494","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 509 de 03/02/2014","10/07/2017","0000.33.3438","Instituto Estadual do Ambiente do Rio de Janeiro",-43.096806293057,-22.4354559480848
"765","PARQUE ESTADUAL DE GUAJARÁ-MIRIM",NA,"Parque","PI","estadual","1990","13901","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 4575 de 27/03/1990","11/02/2016","0000.11.0765","Secretaria de Estado do Desenvolvimento Ambiental de Rondônia",-64.4035452682576,-10.5692944131204
"757","RESERVA EXTRATIVISTA GARROTE","352167","Reserva Extrativista","US","estadual","1995","4945","Aproximado (O poligono representa uma estimativa dos limites da unidade).","Decreto nº 7109 de 08/09/1995","01/03/2012","0000.11.0757","Secretaria de Estado do Desenvolvimento Ambiental de Rondônia",-62.0057777363999,-9.53101674326776
"2133","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MARIE CAMILLE",NA,"Reserva Particular do Patrimônio Natural","US","federal","2009","9554","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 13 de 19/03/2009","26/08/2011","0000.00.2133","Instituto Chico Mendes de Conservação da Biodiversidade",-42.3043866236537,-22.2698561334879
"3831","FLORESTA ESTADUAL JOSÉ ZAGO",NA,"Floresta","US","estadual","2016","15694","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 45543 de 14/01/2016","18/12/2018","0000.33.3831","Instituto Estadual do Ambiente do Rio de Janeiro",-42.0653508597077,-22.0749018206926
"3628","REFúGIO DE VIDA SILVESTRE - FAZENDA SãO LáZARO",NA,"Refúgio de Vida Silvestre","PI","municipal","2018","14324","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 2.230/2017 de 15/01/2018","01/03/2018","0093.33.3628","Secretaria Municipal de Meio Ambiente de Carapebus - RJ",-41.6897813232105,-22.2645512061881
"2950","RESERVA PARTICULAR DO PATRIMôNIO NATURAL CALDEIRãO",NA,"Reserva Particular do Patrimônio Natural","US","estadual","2013","8683","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 420 de 08/03/2013","25/11/2013","0000.33.2950","Instituto Estadual do Ambiente do Rio de Janeiro",-43.0876917390894,-22.2855553026907
"1929","ÁREA DE PROTEÇÃO AMBIENTAL DE SANTA CRUZ",NA,"Área de Proteção Ambiental","US","estadual","2008","12074","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 32.488 de 17/10/2008","19/01/2016","0000.26.1929","Agência Estadual do Meio Ambiente de Pernambuco",-34.8480836453663,-7.70054335340507
"247","RESERVA EXTRATIVISTA MARINHA ARAI-PEROBA","351798","Reserva Extrativista","US","federal","2005","1774","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto legislativo nº S/N de 23/05/2005","26/09/2007","0000.00.0247","Instituto Chico Mendes de Conservação da Biodiversidade",-46.4754876520257,-0.985297875283388
"34","MONUMENTO NATURAL DAS ILHAS CAGARRAS","351724","Monumento Natural","PI","federal","1989","4059","Aproximado (O poligono representa uma estimativa dos limites da unidade).","Resolução nº 11 de 14/09/1989","23/08/2010","0000.00.0034","Instituto Chico Mendes de Conservação da Biodiversidade",-43.1943195795311,-23.0716667063829
"1239","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SANTA HELENA - RN",NA,"Reserva Particular do Patrimônio Natural","US","federal","2006","10006","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 17 de 09/03/2006","26/08/2011","0000.00.1239","Instituto Chico Mendes de Conservação da Biodiversidade",-36.0219855555014,-5.09021999387499
"490","ÁREA DE PROTEÇÃO AMBIENTAL DE TAMBABA",NA,"Área de Proteção Ambiental","US","estadual","2002","5667","Esquemático (O poligono é uma representação esquemática da dimensão da unidade).","Decreto nº 22882 de 26/03/2002","18/02/2019","0000.25.0490","Superintendência de Administração do Meio Ambiente da Paraíba - PB",-34.8438620516528,-7.34822604608322
"3815","AREA DE PROTEÇÃO AMBIENTAL BAÍA DAS TARTARUGAS",NA,"Área de Proteção Ambiental","US","municipal","2018","15568","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 17342 de 03/05/2018","09/11/2018","0530.32.3815","Secretaria Municipal de Meio Ambiente da Prefeitura Municipal de Vitória - ES",-40.2712143094591,-20.2893686239083
